City,FamilyIncome,HouseAge,AveRooms,AveBedrms,NumMembers,AveOccup,Latitude,Longitude,Price
Mumbai,340000.0,20,2,1,7,3.6,19.076,72.8777,27000.0
Delhi,2969000.0,29,2,1,3,2.8,28.7041,77.1025,278000.0
Mumbai,1385000.0,16,3,2,6,3.6,19.076,72.8777,58000.0
Bangalore,2024000.0,14,2,1,3,3.1,12.9716,77.5946,69000.0
Chennai,2938000.0,42,5,3,4,3.3,13.0827,80.2707,90000.0
Chennai,2112000.0,44,3,2,1,3.4,13.0827,80.2707,198000.0
Mumbai,1239000.0,15,2,1,8,3.0,19.076,72.8777,43000.0
Chennai,1465000.0,4,1,1,6,2.0,13.0827,80.2707,67000.0
Chennai,3100000.0,2,5,1,9,1.1,13.0827,80.2707,225000.0
Delhi,2278000.0,8,1,1,9,2.7,28.7041,77.1025,76000.0
Mumbai,4126000.0,36,4,1,6,2.7,19.076,72.8777,214000.0
Pune,4142000.0,29,1,1,7,1.7,18.5204,73.8567,226000.0
Chennai,2020000.0,35,3,1,7,3.4,13.0827,80.2707,63000.0
Kolkata,4408000.0,2,5,4,3,1.3,22.5726,88.3639,384000.0
Kolkata,692000.0,28,4,1,5,3.3,22.5726,88.3639,28000.0
Lucknow,3768000.0,41,2,1,5,4.5,26.8467,80.9462,319000.0
Chennai,2436000.0,11,4,2,5,2.4,13.0827,80.2707,120000.0
Kolkata,3234000.0,24,3,2,3,4.8,22.5726,88.3639,301000.0
Delhi,2530000.0,20,4,2,6,3.0,28.7041,77.1025,248000.0
Mumbai,2425000.0,30,3,2,7,3.6,19.076,72.8777,196000.0
Chennai,2629000.0,28,1,1,1,3.7,13.0827,80.2707,234000.0
Pune,3597000.0,1,3,2,9,3.1,18.5204,73.8567,212000.0
Pune,1538000.0,41,2,1,1,4.6,18.5204,73.8567,138000.0
Delhi,1905000.0,26,2,1,5,1.9,28.7041,77.1025,144000.0
Lucknow,3305000.0,35,5,3,5,2.4,26.8467,80.9462,143000.0
Hyderabad,2967000.0,38,2,1,9,4.4,17.385,78.4867,210000.0
Hyderabad,4842000.0,18,1,1,6,3.1,17.385,78.4867,209000.0
Pune,3511000.0,2,1,1,1,2.3,18.5204,73.8567,257000.0
Pune,1070000.0,46,3,2,6,4.3,18.5204,73.8567,51000.0
Lucknow,953000.0,21,4,3,1,2.9,26.8467,80.9462,87000.0
Hyderabad,2266000.0,34,3,1,4,2.5,17.385,78.4867,200000.0
Chennai,2252000.0,35,5,1,6,4.5,13.0827,80.2707,124000.0
Kolkata,225000.0,18,1,1,7,4.5,22.5726,88.3639,10000.0
Pune,733000.0,46,5,3,3,3.5,18.5204,73.8567,24000.0
Chennai,1469000.0,2,5,4,3,2.4,13.0827,80.2707,53000.0
Hyderabad,4967000.0,3,5,4,1,3.8,17.385,78.4867,350000.0
Lucknow,3023000.0,42,3,2,4,2.6,26.8467,80.9462,159000.0
Lucknow,2206000.0,10,2,1,5,2.3,26.8467,80.9462,132000.0
Kolkata,595000.0,32,3,2,9,2.4,22.5726,88.3639,23000.0
Mumbai,4782000.0,15,1,1,3,1.7,19.076,72.8777,317000.0
Delhi,3686000.0,46,3,2,8,2.3,28.7041,77.1025,148000.0
Bangalore,1457000.0,34,3,1,7,3.7,12.9716,77.5946,116000.0
Chennai,1447000.0,19,2,1,1,1.1,13.0827,80.2707,88000.0
Delhi,503000.0,17,1,1,8,2.1,28.7041,77.1025,39000.0
Lucknow,2834000.0,14,3,1,3,3.5,26.8467,80.9462,142000.0
Hyderabad,2552000.0,8,5,4,7,1.5,17.385,78.4867,221000.0
Jaipur,1697000.0,24,1,1,5,2.1,26.9124,75.7873,93000.0
Kolkata,2883000.0,23,4,1,5,3.3,22.5726,88.3639,174000.0
Hyderabad,707000.0,35,2,1,1,1.5,17.385,78.4867,32000.0
Jaipur,1972000.0,36,2,1,3,3.8,26.9124,75.7873,99000.0
Hyderabad,1334000.0,15,4,3,1,1.0,17.385,78.4867,60000.0
Ahmedabad,3660000.0,39,3,1,6,4.0,23.0225,72.5714,134000.0
Delhi,2024000.0,35,2,1,6,4.1,28.7041,77.1025,103000.0
Chennai,2018000.0,6,4,2,2,1.9,13.0827,80.2707,159000.0
Kolkata,1511000.0,2,4,2,8,2.2,22.5726,88.3639,136000.0
Bangalore,4731000.0,12,3,1,1,1.3,12.9716,77.5946,303000.0
Mumbai,4442000.0,17,1,1,6,3.6,19.076,72.8777,399000.0
Bangalore,4056000.0,44,4,1,2,4.3,12.9716,77.5946,238000.0
Mumbai,2576000.0,28,4,3,8,3.5,19.076,72.8777,202000.0
Bangalore,2183000.0,17,1,1,5,1.5,12.9716,77.5946,166000.0
Mumbai,4266000.0,20,2,1,9,3.1,19.076,72.8777,366000.0
Lucknow,1560000.0,28,5,2,7,4.0,26.8467,80.9462,88000.0
Kolkata,701000.0,17,4,2,5,2.0,22.5726,88.3639,60000.0
Delhi,2354000.0,4,4,2,6,4.8,28.7041,77.1025,197000.0
Pune,3807000.0,49,4,1,2,2.5,18.5204,73.8567,376000.0
Chennai,1946000.0,14,1,1,1,1.5,13.0827,80.2707,129000.0
Kolkata,583000.0,16,2,1,1,1.9,22.5726,88.3639,18000.0
Pune,2376000.0,15,3,1,7,1.0,18.5204,73.8567,88000.0
Mumbai,3229000.0,5,1,1,2,2.0,19.076,72.8777,165000.0
Pune,1241000.0,38,5,4,2,1.7,18.5204,73.8567,112000.0
Kolkata,463000.0,44,1,1,9,3.4,22.5726,88.3639,31000.0
Hyderabad,3165000.0,40,3,2,2,1.4,17.385,78.4867,262000.0
Jaipur,4467000.0,36,2,1,9,2.3,26.9124,75.7873,239000.0
Kolkata,2036000.0,11,4,3,1,1.1,22.5726,88.3639,202000.0
Hyderabad,3347000.0,49,4,2,7,2.2,17.385,78.4867,104000.0
Chennai,2279000.0,32,5,1,6,4.0,13.0827,80.2707,82000.0
Kolkata,2805000.0,27,3,1,8,1.3,22.5726,88.3639,195000.0
Lucknow,1760000.0,47,3,2,3,2.5,26.8467,80.9462,72000.0
Ahmedabad,3550000.0,44,4,1,5,1.1,23.0225,72.5714,323000.0
Chennai,4976000.0,26,1,1,4,1.6,13.0827,80.2707,457000.0
Ahmedabad,3133000.0,25,1,1,7,2.4,23.0225,72.5714,127000.0
Kolkata,2193000.0,26,3,2,5,2.3,22.5726,88.3639,150000.0
Delhi,2265000.0,1,1,1,7,3.9,28.7041,77.1025,210000.0
Hyderabad,527000.0,16,3,1,6,3.2,17.385,78.4867,50000.0
Hyderabad,3532000.0,4,3,2,7,3.5,17.385,78.4867,109000.0
Mumbai,4756000.0,11,4,3,4,4.8,19.076,72.8777,474000.0
Ahmedabad,4139000.0,28,4,1,8,4.5,23.0225,72.5714,278000.0
Mumbai,1586000.0,24,3,1,4,2.0,19.076,72.8777,66000.0
Kolkata,2653000.0,43,5,3,9,3.1,22.5726,88.3639,227000.0
Mumbai,2408000.0,32,4,2,3,2.3,19.076,72.8777,240000.0
Delhi,1613000.0,43,4,2,1,2.8,28.7041,77.1025,137000.0
Lucknow,3509000.0,13,5,2,4,4.4,26.8467,80.9462,344000.0
Kolkata,1085000.0,10,1,1,2,1.9,22.5726,88.3639,39000.0
Bangalore,3566000.0,41,1,1,8,4.0,12.9716,77.5946,179000.0
Mumbai,4438000.0,17,2,1,3,3.9,19.076,72.8777,134000.0
Hyderabad,4663000.0,3,5,2,4,3.8,17.385,78.4867,285000.0
Chennai,643000.0,34,5,3,5,3.9,13.0827,80.2707,23000.0
Bangalore,2262000.0,49,1,1,4,4.8,12.9716,77.5946,109000.0
Chennai,1830000.0,6,3,1,9,2.8,13.0827,80.2707,153000.0
Ahmedabad,3476000.0,3,5,4,6,3.8,23.0225,72.5714,331000.0
Mumbai,1101000.0,13,3,1,9,4.7,19.076,72.8777,92000.0
Kolkata,1814000.0,12,3,1,2,1.9,22.5726,88.3639,100000.0
Hyderabad,1646000.0,28,3,2,7,1.6,17.385,78.4867,116000.0
Hyderabad,3532000.0,34,5,4,2,2.0,17.385,78.4867,186000.0
Chennai,1303000.0,9,4,2,5,4.9,13.0827,80.2707,63000.0
Lucknow,3225000.0,16,1,1,2,4.3,26.8467,80.9462,226000.0
Jaipur,1036000.0,35,2,1,7,4.1,26.9124,75.7873,44000.0
Jaipur,2433000.0,16,1,1,6,2.4,26.9124,75.7873,207000.0
Chennai,3586000.0,12,2,1,9,3.8,13.0827,80.2707,137000.0
Mumbai,2257000.0,1,2,1,7,4.0,19.076,72.8777,135000.0
Bangalore,2426000.0,18,5,3,3,3.2,12.9716,77.5946,165000.0
Chennai,4992000.0,6,2,1,9,1.5,13.0827,80.2707,436000.0
Ahmedabad,807000.0,2,4,1,1,2.4,23.0225,72.5714,74000.0
Chennai,902000.0,45,1,1,9,1.7,13.0827,80.2707,72000.0
Ahmedabad,377000.0,47,5,4,7,4.6,23.0225,72.5714,33000.0
Hyderabad,2722000.0,3,4,3,2,3.5,17.385,78.4867,248000.0
Chennai,3055000.0,45,3,1,1,3.2,13.0827,80.2707,179000.0
Pune,3054000.0,43,2,1,2,3.4,18.5204,73.8567,141000.0
Mumbai,2539000.0,39,3,2,4,2.0,19.076,72.8777,153000.0
Chennai,583000.0,33,3,2,1,4.5,13.0827,80.2707,47000.0
Ahmedabad,1051000.0,28,2,1,1,2.2,23.0225,72.5714,43000.0
Bangalore,1126000.0,48,3,2,9,1.0,12.9716,77.5946,94000.0
Ahmedabad,1336000.0,21,1,1,1,2.3,23.0225,72.5714,125000.0
Hyderabad,4872000.0,14,3,1,4,1.1,17.385,78.4867,455000.0
Pune,2025000.0,25,3,2,4,1.9,18.5204,73.8567,202000.0
Pune,4806000.0,45,4,2,7,3.0,18.5204,73.8567,358000.0
Mumbai,2153000.0,18,4,1,8,1.4,19.076,72.8777,135000.0
Pune,4727000.0,26,4,2,7,4.9,18.5204,73.8567,266000.0
Jaipur,1567000.0,23,5,1,2,2.9,26.9124,75.7873,59000.0
Mumbai,2518000.0,45,4,1,6,3.4,19.076,72.8777,236000.0
Bangalore,4360000.0,23,2,1,8,3.0,12.9716,77.5946,204000.0
Hyderabad,4089000.0,5,1,1,3,2.7,17.385,78.4867,152000.0
Kolkata,4743000.0,20,3,2,3,1.8,22.5726,88.3639,329000.0
Chennai,1419000.0,13,1,1,9,1.5,13.0827,80.2707,62000.0
Mumbai,4853000.0,1,3,2,6,2.9,19.076,72.8777,469000.0
Ahmedabad,454000.0,39,2,1,9,1.0,23.0225,72.5714,17000.0
Chennai,4863000.0,1,5,2,6,4.2,13.0827,80.2707,371000.0
Mumbai,4261000.0,21,4,1,1,4.6,19.076,72.8777,242000.0
Ahmedabad,286000.0,4,4,3,3,4.6,23.0225,72.5714,21000.0
Lucknow,4300000.0,17,3,1,5,2.4,26.8467,80.9462,161000.0
Mumbai,2137000.0,46,1,1,2,2.3,19.076,72.8777,191000.0
Ahmedabad,1995000.0,18,2,1,3,3.0,23.0225,72.5714,161000.0
Pune,1286000.0,4,3,2,8,2.7,18.5204,73.8567,41000.0
Chennai,2359000.0,3,2,1,7,3.1,13.0827,80.2707,97000.0
Chennai,2290000.0,38,4,3,4,1.3,13.0827,80.2707,187000.0
Hyderabad,2014000.0,19,1,1,5,3.7,17.385,78.4867,122000.0
Bangalore,1411000.0,3,2,1,6,2.5,12.9716,77.5946,77000.0
Chennai,1610000.0,1,5,1,9,1.9,13.0827,80.2707,50000.0
Jaipur,4097000.0,20,5,2,2,2.3,26.9124,75.7873,271000.0
Chennai,2689000.0,7,1,1,5,2.2,13.0827,80.2707,260000.0
Lucknow,1611000.0,6,1,1,3,4.7,26.8467,80.9462,99000.0
Delhi,4341000.0,36,2,1,9,2.6,28.7041,77.1025,230000.0
Ahmedabad,1439000.0,48,3,1,6,1.1,23.0225,72.5714,134000.0
Chennai,1603000.0,27,3,2,9,1.0,13.0827,80.2707,99000.0
Mumbai,2458000.0,4,4,1,9,4.7,19.076,72.8777,214000.0
Mumbai,1180000.0,27,4,3,8,1.4,19.076,72.8777,78000.0
Bangalore,1248000.0,12,1,1,1,2.1,12.9716,77.5946,102000.0
Delhi,2001000.0,29,1,1,3,4.7,28.7041,77.1025,88000.0
Ahmedabad,1247000.0,10,1,1,3,4.6,23.0225,72.5714,82000.0
Bangalore,2200000.0,26,3,1,9,1.6,12.9716,77.5946,220000.0
Hyderabad,519000.0,34,2,1,6,3.3,17.385,78.4867,28000.0
Ahmedabad,3027000.0,3,2,1,2,4.7,23.0225,72.5714,288000.0
Pune,1647000.0,27,3,1,5,3.0,18.5204,73.8567,145000.0
Pune,3884000.0,1,4,2,9,1.4,18.5204,73.8567,200000.0
Kolkata,2253000.0,19,4,2,7,2.0,22.5726,88.3639,95000.0
Mumbai,4229000.0,40,4,1,5,1.4,19.076,72.8777,344000.0
Jaipur,3929000.0,18,5,3,7,2.0,26.9124,75.7873,175000.0
Jaipur,1259000.0,44,4,3,4,3.5,26.9124,75.7873,81000.0
Bangalore,4333000.0,13,1,1,8,3.2,12.9716,77.5946,348000.0
Delhi,3375000.0,32,4,3,8,1.2,28.7041,77.1025,173000.0
Hyderabad,2179000.0,45,1,1,1,4.5,17.385,78.4867,212000.0
Pune,2155000.0,2,5,2,2,3.8,18.5204,73.8567,215000.0
Chennai,415000.0,46,3,2,3,1.3,13.0827,80.2707,23000.0
Kolkata,4452000.0,32,4,3,8,2.0,22.5726,88.3639,430000.0
Chennai,1029000.0,21,2,1,3,2.4,13.0827,80.2707,33000.0
Ahmedabad,4740000.0,2,5,3,4,4.1,23.0225,72.5714,399000.0
Hyderabad,4112000.0,17,1,1,5,4.0,17.385,78.4867,340000.0
Jaipur,1606000.0,25,4,3,9,2.1,26.9124,75.7873,144000.0
Delhi,1406000.0,40,4,3,5,2.0,28.7041,77.1025,55000.0
Mumbai,2080000.0,42,3,1,7,2.6,19.076,72.8777,166000.0
Jaipur,3880000.0,2,3,1,6,2.6,26.9124,75.7873,287000.0
Ahmedabad,4465000.0,3,1,1,3,3.0,23.0225,72.5714,241000.0
Pune,3102000.0,39,3,2,9,2.6,18.5204,73.8567,221000.0
Delhi,4147000.0,10,5,1,2,2.6,28.7041,77.1025,154000.0
Chennai,709000.0,15,2,1,5,2.2,13.0827,80.2707,49000.0
Jaipur,2211000.0,17,5,3,1,3.3,26.9124,75.7873,172000.0
Chennai,462000.0,21,1,1,5,4.6,13.0827,80.2707,15000.0
Hyderabad,4506000.0,25,1,1,7,1.3,17.385,78.4867,157000.0
Bangalore,3261000.0,33,5,2,8,4.0,12.9716,77.5946,152000.0
Lucknow,2905000.0,5,4,3,8,1.5,26.8467,80.9462,201000.0
Ahmedabad,1519000.0,44,5,3,1,2.3,23.0225,72.5714,115000.0
Delhi,1780000.0,43,3,1,2,3.8,28.7041,77.1025,106000.0
Kolkata,1184000.0,41,4,3,9,3.0,22.5726,88.3639,101000.0
Lucknow,412000.0,13,1,1,3,4.7,26.8467,80.9462,39000.0
Ahmedabad,2771000.0,8,3,1,6,3.7,23.0225,72.5714,146000.0
Mumbai,2516000.0,3,2,1,6,1.6,19.076,72.8777,214000.0
Ahmedabad,4849000.0,44,1,1,5,3.9,23.0225,72.5714,398000.0
Lucknow,4353000.0,39,4,1,2,2.2,26.8467,80.9462,395000.0
Jaipur,4549000.0,8,5,2,4,1.8,26.9124,75.7873,173000.0
Delhi,2914000.0,28,4,1,5,1.6,28.7041,77.1025,268000.0
Lucknow,3837000.0,44,3,1,3,1.3,26.8467,80.9462,218000.0
Pune,3640000.0,41,2,1,7,4.9,18.5204,73.8567,173000.0
Jaipur,771000.0,26,4,3,7,3.0,26.9124,75.7873,48000.0
Delhi,2861000.0,17,5,2,2,2.4,28.7041,77.1025,239000.0
Bangalore,1533000.0,8,3,2,3,4.0,12.9716,77.5946,103000.0
Mumbai,1090000.0,36,3,2,2,2.0,19.076,72.8777,76000.0
Bangalore,3900000.0,30,4,1,7,2.3,12.9716,77.5946,221000.0
Hyderabad,3909000.0,44,4,2,3,2.9,17.385,78.4867,312000.0
Bangalore,1592000.0,29,3,2,1,4.7,12.9716,77.5946,63000.0
Chennai,3378000.0,46,1,1,8,3.0,13.0827,80.2707,268000.0
Jaipur,4852000.0,30,4,3,6,3.0,26.9124,75.7873,385000.0
Mumbai,3578000.0,28,1,1,3,1.5,19.076,72.8777,322000.0
Delhi,2492000.0,7,4,3,1,3.1,28.7041,77.1025,136000.0
Kolkata,4903000.0,18,3,2,9,3.6,22.5726,88.3639,319000.0
Hyderabad,1323000.0,26,3,1,4,3.4,17.385,78.4867,120000.0
Hyderabad,3311000.0,2,1,1,2,2.0,17.385,78.4867,239000.0
Jaipur,3656000.0,12,3,2,9,1.6,26.9124,75.7873,191000.0
Pune,2675000.0,11,5,2,2,1.1,18.5204,73.8567,122000.0
Mumbai,2392000.0,5,2,1,4,4.3,19.076,72.8777,101000.0
Lucknow,4413000.0,33,5,1,6,2.6,26.8467,80.9462,434000.0
Kolkata,3398000.0,14,2,1,2,3.3,22.5726,88.3639,292000.0
Ahmedabad,1996000.0,18,4,3,7,1.5,23.0225,72.5714,108000.0
Bangalore,1797000.0,36,2,1,6,3.7,12.9716,77.5946,90000.0
Bangalore,4118000.0,20,3,1,7,1.6,12.9716,77.5946,392000.0
Delhi,3631000.0,43,1,1,8,3.8,28.7041,77.1025,256000.0
Jaipur,1260000.0,10,1,1,7,4.4,26.9124,75.7873,48000.0
Pune,3922000.0,39,2,1,9,1.8,18.5204,73.8567,328000.0
Bangalore,3342000.0,12,4,1,2,4.9,12.9716,77.5946,258000.0
Bangalore,4471000.0,9,5,3,1,3.6,12.9716,77.5946,387000.0
Lucknow,3468000.0,8,4,2,1,1.7,26.8467,80.9462,218000.0
Lucknow,639000.0,31,3,2,4,3.3,26.8467,80.9462,28000.0
Jaipur,4147000.0,19,3,1,4,2.4,26.9124,75.7873,257000.0
Hyderabad,289000.0,21,1,1,4,4.2,17.385,78.4867,29000.0
Hyderabad,4203000.0,12,5,3,5,5.0,17.385,78.4867,155000.0
Chennai,993000.0,34,5,2,6,3.4,13.0827,80.2707,53000.0
Delhi,842000.0,20,4,3,5,3.5,28.7041,77.1025,57000.0
Ahmedabad,1368000.0,37,4,1,9,2.5,23.0225,72.5714,75000.0
Chennai,2198000.0,40,2,1,6,1.4,13.0827,80.2707,157000.0
Chennai,726000.0,7,2,1,7,1.5,13.0827,80.2707,67000.0
Mumbai,4848000.0,21,3,2,1,3.9,19.076,72.8777,456000.0
Bangalore,4823000.0,4,4,2,1,1.6,12.9716,77.5946,311000.0
Jaipur,981000.0,41,2,1,5,3.5,26.9124,75.7873,59000.0
Bangalore,4204000.0,35,4,3,7,3.1,12.9716,77.5946,300000.0
Kolkata,4007000.0,12,3,1,8,4.9,22.5726,88.3639,148000.0
Lucknow,1521000.0,7,2,1,9,4.5,26.8467,80.9462,77000.0
Bangalore,4919000.0,40,1,1,3,2.1,12.9716,77.5946,357000.0
Mumbai,3290000.0,20,2,1,9,2.3,19.076,72.8777,120000.0
Mumbai,2019000.0,40,3,2,1,2.8,19.076,72.8777,99000.0
Delhi,4616000.0,29,5,1,2,1.7,28.7041,77.1025,378000.0
Chennai,2507000.0,23,3,1,6,2.6,13.0827,80.2707,200000.0
Hyderabad,2895000.0,22,3,1,4,2.4,17.385,78.4867,179000.0
Kolkata,1485000.0,7,3,2,6,1.4,22.5726,88.3639,147000.0
Hyderabad,734000.0,48,4,2,4,2.7,17.385,78.4867,59000.0
Delhi,373000.0,8,3,2,7,4.1,28.7041,77.1025,16000.0
Ahmedabad,2488000.0,39,4,3,6,3.1,23.0225,72.5714,234000.0
Hyderabad,1181000.0,18,5,3,3,3.5,17.385,78.4867,87000.0
Chennai,905000.0,16,1,1,5,3.9,13.0827,80.2707,49000.0
Lucknow,1708000.0,29,5,1,9,2.5,26.8467,80.9462,102000.0
Hyderabad,4763000.0,16,2,1,5,2.1,17.385,78.4867,461000.0
Bangalore,3817000.0,38,3,1,6,2.2,12.9716,77.5946,356000.0
Bangalore,1757000.0,18,4,1,8,4.1,12.9716,77.5946,145000.0
Mumbai,4941000.0,25,4,2,6,4.7,19.076,72.8777,207000.0
Ahmedabad,2538000.0,42,2,1,1,2.5,23.0225,72.5714,81000.0
Chennai,3471000.0,12,5,4,5,1.5,13.0827,80.2707,246000.0
Kolkata,3671000.0,17,1,1,7,2.8,22.5726,88.3639,165000.0
Hyderabad,4487000.0,42,2,1,2,2.4,17.385,78.4867,259000.0
Kolkata,2294000.0,34,4,1,7,1.8,22.5726,88.3639,200000.0
Mumbai,1733000.0,28,4,3,5,4.9,19.076,72.8777,83000.0
Mumbai,3154000.0,10,5,1,2,1.7,19.076,72.8777,313000.0
Mumbai,3990000.0,31,1,1,9,1.3,19.076,72.8777,287000.0
Jaipur,1319000.0,41,4,1,3,1.4,26.9124,75.7873,45000.0
Kolkata,3862000.0,34,4,2,8,2.4,22.5726,88.3639,202000.0
Kolkata,1465000.0,15,1,1,1,3.5,22.5726,88.3639,62000.0
Lucknow,1740000.0,20,5,4,1,4.0,26.8467,80.9462,128000.0
Chennai,1197000.0,41,2,1,9,3.2,13.0827,80.2707,92000.0
Ahmedabad,2162000.0,49,1,1,5,4.7,23.0225,72.5714,177000.0
Jaipur,578000.0,10,4,3,8,3.7,26.9124,75.7873,24000.0
Bangalore,1488000.0,37,5,4,7,1.5,12.9716,77.5946,80000.0
Bangalore,4116000.0,27,2,1,2,1.2,12.9716,77.5946,289000.0
Kolkata,2482000.0,15,2,1,8,4.6,22.5726,88.3639,127000.0
Bangalore,4591000.0,12,4,2,5,1.2,12.9716,77.5946,383000.0
Delhi,2433000.0,43,3,2,9,1.8,28.7041,77.1025,222000.0
Delhi,1807000.0,11,4,3,3,3.2,28.7041,77.1025,155000.0
Bangalore,3885000.0,11,3,1,9,4.5,12.9716,77.5946,164000.0
Lucknow,2184000.0,49,1,1,9,1.8,26.8467,80.9462,201000.0
Lucknow,490000.0,42,3,1,6,1.0,26.8467,80.9462,43000.0
Kolkata,1852000.0,5,4,2,4,3.9,22.5726,88.3639,83000.0
Pune,2799000.0,38,3,2,9,2.0,18.5204,73.8567,196000.0
Bangalore,1141000.0,15,2,1,7,1.6,12.9716,77.5946,84000.0
Jaipur,556000.0,44,4,2,1,3.9,26.9124,75.7873,19000.0
Kolkata,2971000.0,27,3,2,5,3.5,22.5726,88.3639,95000.0
Chennai,1898000.0,12,1,1,6,1.3,13.0827,80.2707,140000.0
Pune,3459000.0,44,1,1,3,4.8,18.5204,73.8567,223000.0
Hyderabad,1698000.0,27,4,2,5,3.2,17.385,78.4867,59000.0
Bangalore,4229000.0,39,5,4,4,2.8,12.9716,77.5946,285000.0
Mumbai,3092000.0,23,2,1,6,2.5,19.076,72.8777,136000.0
Hyderabad,4190000.0,17,3,1,2,4.0,17.385,78.4867,355000.0
Mumbai,2937000.0,12,2,1,6,3.4,19.076,72.8777,121000.0
Bangalore,3710000.0,38,2,1,2,4.0,12.9716,77.5946,331000.0
Delhi,4491000.0,1,4,2,9,3.2,28.7041,77.1025,433000.0
Chennai,2775000.0,7,5,4,2,4.2,13.0827,80.2707,155000.0
Lucknow,2390000.0,46,1,1,3,3.6,26.8467,80.9462,161000.0
Delhi,3446000.0,43,5,4,7,4.7,28.7041,77.1025,276000.0
Bangalore,2958000.0,32,5,3,7,2.4,12.9716,77.5946,198000.0
Kolkata,2661000.0,35,2,1,8,4.7,22.5726,88.3639,203000.0
Delhi,3806000.0,19,1,1,2,1.4,28.7041,77.1025,213000.0
Delhi,1872000.0,34,3,2,6,3.9,28.7041,77.1025,182000.0
Chennai,3853000.0,22,3,2,6,2.3,13.0827,80.2707,190000.0
Kolkata,4716000.0,22,5,4,2,2.8,22.5726,88.3639,267000.0
Jaipur,2223000.0,1,2,1,3,3.4,26.9124,75.7873,142000.0
Ahmedabad,2519000.0,26,3,1,2,4.1,23.0225,72.5714,201000.0
Lucknow,3714000.0,32,4,2,7,1.3,26.8467,80.9462,238000.0
Chennai,678000.0,19,1,1,8,3.2,13.0827,80.2707,24000.0
Hyderabad,2315000.0,6,3,1,3,2.7,17.385,78.4867,181000.0
Jaipur,1833000.0,44,3,2,7,4.7,26.9124,75.7873,183000.0
Mumbai,582000.0,16,4,2,7,3.9,19.076,72.8777,30000.0
Pune,3660000.0,6,4,2,9,3.8,18.5204,73.8567,187000.0
Ahmedabad,4752000.0,6,4,1,9,1.3,23.0225,72.5714,302000.0
Pune,1369000.0,21,4,3,6,4.3,18.5204,73.8567,42000.0
Ahmedabad,2407000.0,14,5,2,3,4.5,23.0225,72.5714,208000.0
Bangalore,2546000.0,27,5,3,3,1.9,12.9716,77.5946,86000.0
Kolkata,4657000.0,43,2,1,6,1.0,22.5726,88.3639,228000.0
Ahmedabad,372000.0,33,5,2,5,1.6,23.0225,72.5714,25000.0
Ahmedabad,2048000.0,3,2,1,7,1.3,23.0225,72.5714,77000.0
Hyderabad,1708000.0,11,4,1,8,1.9,17.385,78.4867,159000.0
Kolkata,1768000.0,29,4,1,4,2.4,22.5726,88.3639,124000.0
Jaipur,4771000.0,46,5,1,9,3.9,26.9124,75.7873,341000.0
Ahmedabad,2048000.0,28,2,1,8,1.4,23.0225,72.5714,169000.0
Bangalore,1182000.0,3,2,1,5,3.7,12.9716,77.5946,80000.0
Chennai,4220000.0,2,5,3,3,4.8,13.0827,80.2707,385000.0
Ahmedabad,4435000.0,21,1,1,9,4.3,23.0225,72.5714,255000.0
Ahmedabad,4792000.0,23,1,1,6,1.8,23.0225,72.5714,243000.0
Mumbai,4749000.0,14,4,2,7,2.3,19.076,72.8777,288000.0
Chennai,2337000.0,4,3,1,6,2.0,13.0827,80.2707,143000.0
Jaipur,875000.0,43,4,2,7,2.3,26.9124,75.7873,37000.0
Mumbai,1807000.0,6,3,1,7,1.4,19.076,72.8777,142000.0
Pune,3158000.0,30,2,1,1,2.6,18.5204,73.8567,276000.0
Jaipur,2258000.0,38,1,1,9,3.3,26.9124,75.7873,101000.0
Delhi,3221000.0,4,3,2,6,3.0,28.7041,77.1025,247000.0
Kolkata,2186000.0,3,1,1,4,4.1,22.5726,88.3639,104000.0
Hyderabad,3167000.0,23,1,1,6,3.1,17.385,78.4867,107000.0
Mumbai,3338000.0,25,3,1,5,2.3,19.076,72.8777,208000.0
Delhi,3593000.0,23,3,2,8,4.7,28.7041,77.1025,114000.0
Kolkata,3358000.0,11,1,1,1,3.8,22.5726,88.3639,106000.0
Bangalore,2080000.0,46,5,4,4,1.1,12.9716,77.5946,206000.0
Delhi,774000.0,26,1,1,8,4.4,28.7041,77.1025,41000.0
Lucknow,3095000.0,19,3,1,3,2.3,26.8467,80.9462,112000.0
Pune,4325000.0,12,4,3,2,1.3,18.5204,73.8567,399000.0
Mumbai,3516000.0,17,5,3,7,2.4,19.076,72.8777,221000.0
Bangalore,435000.0,36,4,3,8,2.5,12.9716,77.5946,15000.0
Chennai,1474000.0,7,1,1,8,4.8,13.0827,80.2707,132000.0
Lucknow,1796000.0,31,3,1,7,4.8,26.8467,80.9462,106000.0
Chennai,2356000.0,4,5,2,4,4.5,13.0827,80.2707,199000.0
Ahmedabad,702000.0,43,1,1,1,2.2,23.0225,72.5714,61000.0
Bangalore,693000.0,42,1,1,7,2.4,12.9716,77.5946,40000.0
Kolkata,3680000.0,46,1,1,7,1.6,22.5726,88.3639,148000.0
Chennai,714000.0,20,5,4,4,1.5,13.0827,80.2707,24000.0
Kolkata,2137000.0,2,4,2,1,4.4,22.5726,88.3639,181000.0
Kolkata,309000.0,33,5,4,6,2.8,22.5726,88.3639,26000.0
Mumbai,3978000.0,29,2,1,8,2.3,19.076,72.8777,382000.0
Delhi,4138000.0,35,3,2,3,4.0,28.7041,77.1025,407000.0
